slug,field,new_value,historical_value,abs_diff,matches
les_miserables,relaxed_a2,32.70186278663067,32.70186278663067,0.0,True
les_miserables,relaxed_b2,3.1659206557182182,3.1659206557182182,0.0,True
les_miserables,relaxed_c2,4999.999998499991,4999.999998499991,0.0,True
les_miserables,tried_count,100,100,0.0,True
decline_and_fall_vol1,original_rmse,0.11329121717299707,0.11329121717299707,0.0,True
decline_and_fall_vol1,relaxed_rmse,0.09875073140348585,0.09875073140348585,0.0,True
decline_and_fall_vol1,rmse_delta_vs_original,-0.014540485769511224,-0.014540485769511224,0.0,True
decline_and_fall_vol1,original_transition_fraction,0.5009120001698419,0.5009120001698419,0.0,True
decline_and_fall_vol1,relaxed_transition_fraction,0.40949106648002476,0.40949106648002476,0.0,True
decline_and_fall_vol1,transition_fraction_delta,-0.09142093368981719,-0.09142093368981719,0.0,True
decline_and_fall_vol1,original_k,127.54483808636499,127.54483808636499,0.0,True
decline_and_fall_vol1,relaxed_k,52.64541095293037,52.64541095293037,0.0,True
decline_and_fall_vol1,original_w,1.4577977506645468,1.4577977506645468,0.0,True
decline_and_fall_vol1,relaxed_w,3.347836424295061,3.347836424295061,0.0,True
decline_and_fall_vol1,best_start_index,31,31,0.0,True
decline_and_fall_vol1,best_nfev,100,100,0.0,True
decline_and_fall_vol1,relaxed_a1,18.808892111379784,18.808892111379784,0.0,True
decline_and_fall_vol1,relaxed_b1,3.025676715178028,3.025676715178028,0.0,True
decline_and_fall_vol1,relaxed_c1,15.732896554883052,15.732896554883052,0.0,True
decline_and_fall_vol1,relaxed_a2,40.4373906489271,40.4373906489271,0.0,True
